FIPS,County_State,Total,White,Black,AmInd_Alaska,Asian,PacIsl
34003,"Bergen County, New Jersey",939151,678573,56391,1748,153276,804
34005,"Burlington County, New Jersey",449284,323113,74530,378,23697,123
34007,"Camden County, New Jersey",510150,324529,96342,1032,29696,0
34009,"Cape May County, New Jersey",94430,86834,3321,63,806,127
34011,"Cumberland County, New Jersey",153797,103640,28739,1960,2258,0
34013,"Essex County, New Jersey",796914,355482,317198,1518,42298,0
34015,"Gloucester County, New Jersey",292330,237650,29805,215,8955,0
34017,"Hudson County, New Jersey",677983,367911,81508,2484,102554,752
34019,"Hunterdon County, New Jersey",124676,113236,3498,19,4757,73
34021,"Mercer County, New Jersey",371023,238907,78453,493,40864,597
34023,"Middlesex County, New Jersey",837073,490322,83900,2096,203045,297
34025,"Monmouth County, New Jersey",625846,514689,45430,966,35774,30
34027,"Morris County, New Jersey",498423,402032,15796,139,53056,0
34029,"Ocean County, New Jersey",592497,536665,17336,400,11908,664
34031,"Passaic County, New Jersey",507945,333685,57390,1643,26481,180
34033,"Salem County, New Jersey",63436,50303,8147,162,774,0
34035,"Somerset County, New Jersey",333751,224326,32448,1718,57437,47
34037,"Sussex County, New Jersey",142522,132461,2904,0,3229,0
34039,"Union County, New Jersey",555630,304604,114911,2210,27892,0
34041,"Warren County, New Jersey",106617,95037,4981,117,2825,0
35001,"Bernalillo County, New Mexico",676953,479588,18679,34521,18595,498
35005,"Chaves County, New Mexico",65282,59253,1717,1481,67,22
35013,"Doña Ana County, New Mexico",214207,194538,3599,2578,2341,69
35025,"Lea County, New Mexico",69749,62201,2172,452,0,46
35031,"McKinley County, New Mexico",74923,10318,161,58562,766,219
35035,"Otero County, New Mexico",65410,50841,2625,4423,969,0
35043,"Sandoval County, New Mexico",142025,99399,2980,18026,2100,25
35045,"San Juan County, New Mexico",115079,62316,656,41426,690,74
35049,"Santa Fe County, New Mexico",148651,126078,1260,5173,1976,38
35061,"Valencia County, New Mexico",75626,60577,788,2782,340,0
36001,"Albany County, New York",308846,230831,38386,788,21011,0
36005,"Bronx County, New York",1455720,312877,495031,8777,51958,372
36007,"Broome County, New York",195334,166572,12650,13,7006,21
36009,"Cattaraugus County, New York",77677,71286,1148,2615,509,0
36011,"Cayuga County, New York",77861,71746,3240,139,400,0
36013,"Chautauqua County, New York",129504,120008,3784,326,760,64
36015,"Chemung County, New York",86322,75851,4798,171,1588,22
36019,"Clinton County, New York",81073,73092,3875,114,990,0
36027,"Dutchess County, New York",294473,232515,31588,989,10743,422
36029,"Erie County, New York",921046,718970,122691,4730,34132,405
36045,"Jefferson County, New York",114006,98583,5871,1667,1998,41
36047,"Kings County, New York",2629150,1124155,861749,8714,315850,1402
36051,"Livingston County, New York",64257,59522,1985,352,699,76
36053,"Madison County, New York",71329,67495,1272,203,726,152
36055,"Monroe County, New York",747727,570709,113806,2763,26420,309
36059,"Nassau County, New York",1361500,926594,158561,3420,127934,285
36061,"New York County, New York",1643734,931953,246095,4555,204434,1205
36063,"Niagara County, New York",211758,185171,13450,2246,2082,141
36065,"Oneida County, New York",231190,197816,13313,400,9824,53
36067,"Onondaga County, New York",466194,370920,52781,1769,17413,81
36069,"Ontario County, New York",109828,101231,3180,584,1345,114
36071,"Orange County, New York",379210,278706,38853,1877,10686,149
36075,"Oswego County, New York",118987,113860,1795,184,730,75
36079,"Putnam County, New York",98900,85102,1490,859,2214,56
36081,"Queens County, New York",2333054,905860,421307,9509,592922,1240
36083,"Rensselaer County, New York",160070,137956,9755,799,4019,0
36085,"Richmond County, New York",476015,352530,48920,251,40747,721
36087,"Rockland County, New York",326780,225848,40350,592,19686,49
36089,"St. Lawrence County, New York",110038,102840,2925,437,1489,11
36091,"Saratoga County, New York",227053,211505,2719,484,6797,91
36093,"Schenectady County, New York",154553,119476,14509,258,6739,219
36101,"Steuben County, New York",96940,91500,1835,120,1298,0
36103,"Suffolk County, New York",1492583,1195796,111177,3361,58726,833
36105,"Sullivan County, New York",74801,60496,5662,52,1227,0
36109,"Tompkins County, New York",104871,83423,4698,268,10625,0
36111,"Ulster County, New York",179225,152042,10859,151,3969,21
36113,"Warren County, New York",64567,62127,690,85,603,82
36117,"Wayne County, New York",90798,84497,2458,59,775,0
36119,"Westchester County, New York",974542,628687,144510,2745,57962,192
37001,"Alamance County, North Carolina",159688,110933,31088,779,2245,307
37019,"Brunswick County, North Carolina",126953,105877,13110,1056,708,0
37021,"Buncombe County, North Carolina",256088,226953,15445,959,3542,425
37023,"Burke County, North Carolina",88851,74837,5443,537,3447,127
37025,"Cabarrus County, North Carolina",201590,141332,34402,511,6212,374
37027,"Caldwell County, North Carolina",81449,72101,3611,550,302,0
37031,"Carteret County, North Carolina",68890,61844,3798,285,546,0
37035,"Catawba County, North Carolina",156459,122004,13875,600,6466,0
37037,"Chatham County, North Carolina",72243,59488,8033,0,868,0
37045,"Cleveland County, North Carolina",97144,71847,20734,157,1134,0
37049,"Craven County, North Carolina",103445,71552,20612,812,3215,50
37051,"Cumberland County, North Carolina",327127,162910,124566,5012,7649,737
37057,"Davidson County, North Carolina",164926,139762,13621,133,2630,0
37063,"Durham County, North Carolina",306212,158099,113137,669,15714,267
37067,"Forsyth County, North Carolina",371511,245900,97584,1513,8532,21
37071,"Gaston County, North Carolina",216965,167912,34358,1004,3627,0
37081,"Guilford County, North Carolina",521330,290962,175229,1975,26138,383
37085,"Harnett County, North Carolina",130881,86920,27503,878,916,202
37089,"Henderson County, North Carolina",114209,106200,5236,6,1607,0
37097,"Iredell County, North Carolina",172916,142713,21633,194,4410,0
37101,"Johnston County, North Carolina",191450,149935,31782,729,536,0
37109,"Lincoln County, North Carolina",81168,70976,3566,1149,638,106
37119,"Mecklenburg County, North Carolina",1054835,574931,334621,2740,59544,786
37125,"Moore County, North Carolina",95776,78987,13027,108,1649,80
37127,"Nash County, North Carolina",94005,50212,37748,434,845,0
37129,"New Hanover County, North Carolina",223483,180970,31080,625,2161,0
37133,"Onslow County, North Carolina",187136,139353,24311,591,3350,413
37135,"Orange County, North Carolina",141796,106590,14958,677,11270,0
37147,"Pitt County, North Carolina",177220,102197,62515,640,2983,64
37151,"Randolph County, North Carolina",143416,119977,9771,262,1463,0
37155,"Robeson County, North Carolina",133235,38442,32385,52789,958,197
37157,"Rockingham County, North Carolina",91393,70668,15921,717,618,51
37159,"Rowan County, North Carolina",139933,107453,22460,659,1104,0
37161,"Rutherford County, North Carolina",66421,58022,5822,627,744,29
37171,"Surry County, North Carolina",72113,65066,2708,153,406,173
37179,"Union County, North Carolina",226606,187188,25691,528,5792,0
37183,"Wake County, North Carolina",1046791,688226,213306,3815,69541,157
37191,"Wayne County, North Carolina",124150,79743,37003,324,1539,65
37193,"Wilkes County, North Carolina",68740,62089,1994,10,1232,104
37195,"Wilson County, North Carolina",81661,41449,32474,574,208,0
38015,"Burleigh County, North Dakota",94487,85935,2066,4142,714,140
38017,"Cass County, North Dakota",175249,153678,9281,1478,4496,0
38035,"Grand Forks County, North Dakota",71083,62439,2825,1780,1802,0
38101,"Ward County, North Dakota",70210,60834,1578,3000,865,0
39003,"Allen County, Ohio",103742,85612,12198,245,917,0
39007,"Ashtabula County, Ohio",98231,90797,3902,269,492,42
39009,"Athens County, Ohio",66186,59847,2143,0,1250,0
39017,"Butler County, Ohio",377537,322458,30413,536,10086,98
39023,"Clark County, Ohio",134786,117082,9921,289,393,53
39025,"Clermont County, Ohio",203022,193577,3373,0,2833,187
39029,"Columbiana County, Ohio",103685,97992,2766,201,0,0
39035,"Cuyahoga County, Ohio",1249352,780502,367135,2275,35357,389
39041,"Delaware County, Ohio",196463,173006,6944,253,11311,53
39043,"Erie County, Ohio",75107,64185,6933,61,620,0
39045,"Fairfield County, Ohio",152597,133473,11068,407,1560,0
39049,"Franklin County, Ohio",1264518,855234,280522,2170,62789,747
39057,"Greene County, Ohio",164765,141014,11672,235,4902,0
39061,"Hamilton County, Ohio",809099,542878,208972,800,21398,85
39063,"Hancock County, Ohio",75872,70208,821,7,1412,0
39085,"Lake County, Ohio",228614,208258,9011,388,3153,26
39089,"Licking County, Ohio",172198,158253,6542,125,2087,0
39093,"Lorain County, Ohio",306365,260616,26803,578,2735,174
39095,"Lucas County, Ohio",432488,313144,82833,816,6710,233
39099,"Mahoning County, Ohio",230008,183773,35050,402,2048,0
39103,"Medina County, Ohio",177221,168281,2542,524,1651,0
39109,"Miami County, Ohio",104679,98031,2410,126,1294,0
39113,"Montgomery County, Ohio",531239,388711,110639,640,11335,374
39133,"Portage County, Ohio",161921,147855,6943,174,2837,0
39139,"Richland County, Ohio",121107,104750,12153,253,821,85
39151,"Stark County, Ohio",373612,327583,27377,218,3682,0
39153,"Summit County, Ohio",540300,427390,77916,503,17116,149
39155,"Trumbull County, Ohio",201825,178222,17537,364,860,0
39165,"Warren County, Ohio",227063,200973,8661,0,12734,0
39169,"Wayne County, Ohio",116470,109609,1923,33,1265,0
39173,"Wood County, Ohio",130219,119109,3912,510,1938,234
40017,"Canadian County, Oklahoma",136532,110859,3031,5720,4298,0
40027,"Cleveland County, Oklahoma",278655,218891,12353,11785,12864,142
40031,"Comanche County, Oklahoma",122136,76393,22659,6613,2645,225
40037,"Creek County, Oklahoma",71312,56935,1349,8304,249,55
40101,"Muskogee County, Oklahoma",69477,40817,7297,12438,513,103
40109,"Oklahoma County, Oklahoma",782970,539756,118634,24989,24246,1011
40119,"Payne County, Oklahoma",81131,65460,3536,4184,3866,0
40125,"Pottawatomie County, Oklahoma",72290,54566,2607,10306,578,60
40131,"Rogers County, Oklahoma",91766,68761,871,10913,1044,0
40143,"Tulsa County, Oklahoma",642940,445786,63930,32602,21241,279
40145,"Wagoner County, Oklahoma",77679,58594,2716,6890,951,90
41003,"Benton County, Oregon",89385,77080,984,459,5884,262
41005,"Clackamas County, Oregon",408062,357854,4548,3639,16159,626
41017,"Deschutes County, Oregon",181307,167962,1089,806,1730,87
41019,"Douglas County, Oregon",108457,100124,642,1033,1026,102
41029,"Jackson County, Oregon",216527,192932,1390,2298,2803,635
41033,"Josephine County, Oregon",85904,80113,1441,1593,657,22
41035,"Klamath County, Oregon",66443,57742,134,3131,702,216
41039,"Lane County, Oregon",369519,324944,3663,4162,9597,928
41043,"Linn County, Oregon",122849,110734,595,1248,1299,74
41047,"Marion County, Oregon",336316,265422,4806,2378,6959,2402
41051,"Multnomah County, Oregon",799766,630308,45410,5658,56252,4647
41053,"Polk County, Oregon",81823,73654,358,1905,1362,369
41059,"Umatilla County, Oregon",76456,67399,573,1861,266,141
41067,"Washington County, Oregon",582779,439014,10846,2252,58739,2262
41071,"Yamhill County, Oregon",105035,91961,611,1755,1804,367
42001,"Adams County, Pennsylvania",102180,94434,1057,65,426,0
42003,"Allegheny County, Pennsylvania",1225365,982979,154858,975,43283,443
42007,"Beaver County, Pennsylvania",167429,151718,9238,91,551,194
42011,"Berks County, Pennsylvania",414812,343554,18603,4478,5504,0
42013,"Blair County, Pennsylvania",124650,119127,2498,17,844,262
42017,"Bucks County, Pennsylvania",626399,551410,22210,912,30721,0
42019,"Butler County, Pennsylvania",186847,179023,2329,177,2478,0
42021,"Cambria County, Pennsylvania",134732,126107,3266,13,515,175
42027,"Centre County, Pennsylvania",161464,142112,5949,115,8766,80
42029,"Chester County, Pennsylvania",516312,440376,29721,506,25578,254
42033,"Clearfield County, Pennsylvania",80596,76391,2580,508,390,0
42037,"Columbia County, Pennsylvania",66420,62704,1475,64,781,0
42039,"Crawford County, Pennsylvania",86257,82613,1507,14,314,51
42041,"Cumberland County, Pennsylvania",248506,218262,10293,171,10925,0
42043,"Dauphin County, Pennsylvania",273707,193791,52861,918,11959,0
42045,"Delaware County, Pennsylvania",563402,389846,120082,1165,32804,0
42049,"Erie County, Pennsylvania",276207,241733,20144,613,4980,201
42051,"Fayette County, Pennsylvania",132733,122730,5313,63,320,56
42055,"Franklin County, Pennsylvania",153851,142799,6445,469,1733,60
42063,"Indiana County, Pennsylvania",86364,81885,2255,291,942,62
42069,"Lackawanna County, Pennsylvania",211321,193832,5870,214,5204,58
42071,"Lancaster County, Pennsylvania",538500,481798,23427,431,10923,53
42073,"Lawrence County, Pennsylvania",87294,81410,4075,45,344,0
42075,"Lebanon County, Pennsylvania",138863,120894,3650,129,2078,0
42077,"Lehigh County, Pennsylvania",363147,286600,26645,358,11587,0
42079,"Luzerne County, Pennsylvania",316383,285321,13937,452,3756,77
42081,"Lycoming County, Pennsylvania",115248,106461,5208,11,637,17
42085,"Mercer County, Pennsylvania",112913,103190,6427,71,904,18
42089,"Monroe County, Pennsylvania",166098,124741,23137,257,3492,191
42091,"Montgomery County, Pennsylvania",821725,654626,73076,1230,60749,295
42095,"Northampton County, Pennsylvania",302294,262942,15889,459,8454,0
42097,"Northumberland County, Pennsylvania",92541,87742,2471,127,432,0
42101,"Philadelphia County, Pennsylvania",1567872,634111,661032,5521,110733,480
42107,"Schuylkill County, Pennsylvania",143573,133893,4370,288,829,0
42111,"Somerset County, Pennsylvania",75061,71676,2031,69,380,0
42125,"Washington County, Pennsylvania",207981,194397,6242,271,1981,0
42129,"Westmoreland County, Pennsylvania",355458,336698,9544,75,3691,34
42133,"York County, Pennsylvania",443744,391834,25561,943,6918,231
44003,"Kent County, Rhode Island",164614,151589,2738,196,3675,128
44005,"Newport County, Rhode Island",82784,74333,3077,130,1864,310
44007,"Providence County, Rhode Island",633673,460377,58806,4643,26713,572
44009,"Washington County, Rhode Island",126288,117411,2307,293,3352,427
45003,"Aiken County, South Carolina",167458,119571,41026,477,1938,125
45007,"Anderson County, South Carolina",196569,156660,32543,309,1935,0
45013,"Beaufort County, South Carolina",183149,138177,33588,659,2367,106
45015,"Berkeley County, South Carolina",210898,141762,51487,644,5728,0
45019,"Charleston County, South Carolina",396484,271106,109189,626,6001,0
45035,"Dorchester County, South Carolina",153773,103108,37763,1078,2803,0
45041,"Florence County, South Carolina",138742,75530,59522,113,1751,0
45045,"Greenville County, South Carolina",498766,372089,91056,1844,11379,439
45047,"Greenwood County, South Carolina",70133,45687,21328,0,918,0
45051,"Horry County, South Carolina",322342,260680,44012,1727,4425,192
45057,"Lancaster County, South Carolina",89594,64846,20723,0,412,0
45059,"Laurens County, South Carolina",66777,47288,14837,128,981,471
45063,"Lexington County, South Carolina",286196,227447,41478,627,4965,111
45073,"Oconee County, South Carolina",76355,67461,5645,61,404,0
45075,"Orangeburg County, South Carolina",87903,29564,55797,606,529,0
45077,"Pickens County, South Carolina",122863,108555,8542,0,3013,109
45079,"Richland County, South Carolina",409549,186850,190887,695,10198,545
45083,"Spartanburg County, South Carolina",301463,221226,61262,197,6514,30
45085,"Sumter County, South Carolina",107396,51345,51510,104,1659,142
45091,"York County, South Carolina",258526,191332,48293,2027,4854,115
46099,"Minnehaha County, South Dakota",187318,161240,9385,3948,4477,67
46103,"Pennington County, South Dakota",109372,90775,1426,10308,1444,14
47001,"Anderson County, Tennessee",75936,69275,3191,0,1208,87
47009,"Blount County, Tennessee",128670,120416,3897,113,914,81
47011,"Bradley County, Tennessee",104490,95746,5734,629,243,46
47037,"Davidson County, Tennessee",684410,442201,187329,1398,25891,605
47059,"Greene County, Tennessee",68615,64883,1404,168,208,0
47065,"Hamilton County, Tennessee",357738,271063,70591,499,6865,0
47093,"Knox County, Tennessee",456132,390124,40267,1780,10650,261
47113,"Madison County, Tennessee",97663,58095,37031,53,1017,0
47119,"Maury County, Tennessee",89981,75419,10898,122,70,0
47125,"Montgomery County, Tennessee",195734,140854,37819,1383,5439,1446
47141,"Putnam County, Tennessee",75931,71824,661,0,1664,0
47147,"Robertson County, Tennessee",69165,62171,4986,125,429,0
47149,"Rutherford County, Tennessee",308251,239190,43917,755,10482,0
47155,"Sevier County, Tennessee",96673,91955,561,374,500,0
47157,"Shelby County, Tennessee",934603,360410,499045,2855,22771,165
47163,"Sullivan County, Tennessee",156667,147950,2912,184,664,418
47165,"Sumner County, Tennessee",180063,160406,13146,336,2300,60
47179,"Washington County, Tennessee",127440,116552,5480,813,2028,64
47187,"Williamson County, Tennessee",219107,194634,9008,251,9027,515
47189,"Wilson County, Tennessee",132781,117941,9745,507,2438,0
48005,"Angelina County, Texas",87791,67968,13621,1342,1007,47
48021,"Bastrop County, Texas",82733,58948,5621,431,1293,0
48027,"Bell County, Texas",340411,217524,82612,1945,9696,2515
48029,"Bexar County, Texas",1928680,1520769,151997,14260,56054,1282
48037,"Bowie County, Texas",93860,65905,22872,298,1265,314
48039,"Brazoria County, Texas",354195,264794,45897,3592,23012,13
48041,"Brazos County, Texas",220417,167258,22640,1067,14050,107
48061,"Cameron County, Texas",422135,401139,2142,341,3497,120
48085,"Collin County, Texas",939585,661559,87766,3583,132486,822
48091,"Comal County, Texas",134788,120507,3101,119,1532,89
48099,"Coryell County, Texas",74686,53879,7911,960,1656,558
48113,"Dallas County, Texas",2574984,1591187,582365,6506,157592,1393
48121,"Denton County, Texas",806180,599270,74199,3992,63864,602
48135,"Ector County, Texas",157462,134245,7643,1069,1809,0
48139,"Ellis County, Texas",168499,141134,16525,1104,1390,83
48141,"El Paso County, Texas",837918,674348,30034,5360,11107,299
48157,"Fort Bend County, Texas",741237,388931,152115,3077,146796,93
48167,"Galveston County, Texas",329431,258194,43453,2556,11418,87
48181,"Grayson County, Texas",128235,111018,5527,1352,1826,16
48183,"Gregg County, Texas",123745,92247,25793,534,1883,0
48187,"Guadalupe County, Texas",155265,106494,11011,187,3061,1657
48201,"Harris County, Texas",4589928,2880994,874306,15178,317740,3839
48209,"Hays County, Texas",204470,184248,8627,315,3314,0
48213,"Henderson County, Texas",79901,71904,4775,928,53,223
48215,"Hidalgo County, Texas",849843,717201,2922,1953,9403,93
48231,"Hunt County, Texas",92073,71701,7680,1185,1488,0
48245,"Jefferson County, Texas",254679,150261,86060,816,10050,198
48251,"Johnson County, Texas",163274,149251,5440,1179,1305,751
48257,"Kaufman County, Texas",118350,98799,12733,324,1429,0
48291,"Liberty County, Texas",81704,69437,8414,403,476,0
48303,"Lubbock County, Texas",303137,248032,21502,3901,5857,1000
48309,"McLennan County, Texas",247934,191192,36482,1100,3858,149
48329,"Midland County, Texas",162565,139118,11490,341,3386,88
48339,"Montgomery County, Texas",556203,480382,30394,3642,15327,358
48355,"Nueces County, Texas",361350,326313,14774,1487,6628,211
48361,"Orange County, Texas",84964,75017,7525,406,1198,0
48367,"Parker County, Texas",129441,121518,1965,984,731,72
48375,"Potter County, Texas",120832,94819,12161,302,5672,202
48381,"Randall County, Texas",132501,118130,3530,998,2313,188
48397,"Rockwall County, Texas",93978,80801,5936,54,2560,0
48409,"San Patricio County, Texas",67655,63487,1049,257,598,27
48423,"Smith County, Texas",225290,170784,39062,1092,3832,159
48439,"Tarrant County, Texas",2016872,1367728,320375,9482,109096,2648
48441,"Taylor County, Texas",136535,105853,10686,1134,3333,8
48451,"Tom Green County, Texas",118386,105757,5937,506,1289,0
48453,"Travis County, Texas",1199323,892987,99449,5241,76749,1443
48469,"Victoria County, Texas",92467,80797,6235,347,1396,164
48479,"Webb County, Texas",271193,258612,1181,358,832,0
48485,"Wichita County, Texas",131838,104044,12709,1428,3735,151
48491,"Williamson County, Texas",528718,421797,31597,1678,35179,143
49005,"Cache County, Utah",122753,110095,968,373,3234,473
49011,"Davis County, Utah",342281,304284,4795,1841,6019,2845
49035,"Salt Lake County, Utah",1121354,882231,19235,6570,44706,16997
49049,"Utah County, Utah",592299,548560,3287,4182,8277,5381
49053,"Washington County, Utah",160245,143282,624,2161,1461,1646
49057,"Weber County, Utah",247560,223579,2438,1843,2914,281
50007,"Chittenden County, Vermont",161531,145945,4444,481,5969,44
51003,"Albemarle County, Virginia",106878,86536,10426,255,5383,70
51013,"Arlington County, Virginia",230050,162749,19802,962,23558,411
51019,"Bedford County, Virginia",77960,69040,5655,28,917,85
51041,"Chesterfield County, Virginia",339009,229400,76274,672,13052,254
51059,"Fairfax County, Virginia",1138652,705214,110990,2448,217179,979
51061,"Fauquier County, Virginia",69069,59717,4975,323,1296,0
51069,"Frederick County, Virginia",84421,76577,2682,453,1173,0
51085,"Hanover County, Virginia",104392,90528,8977,281,1023,156
51087,"Henrico County, Virginia",326501,188411,95882,591,27058,283
51095,"James City County, Virginia",74404,58683,9516,36,1654,0
51107,"Loudoun County, Virginia",385945,258094,27802,1213,67889,769
51121,"Montgomery County, Virginia",98602,84345,4420,419,5442,30
51153,"Prince William County, Virginia",455210,254644,93401,1594,40673,356
51161,"Roanoke County, Virginia",94031,82416,5908,232,2895,0
51165,"Rockingham County, Virginia",79744,73927,2701,0,552,217
51177,"Spotsylvania County, Virginia",132010,94731,21641,164,3101,49
51179,"Stafford County, Virginia",144361,96123,25628,666,5862,90
51199,"York County, Virginia",67976,50925,8714,241,4245,612
51510,"Alexandria city, Virginia",155810,92717,34500,99,9726,146
51550,"Chesapeake city, Virginia",237940,147623,71159,68,7197,0
51650,"Hampton city, Virginia",135410,56219,68730,75,3506,476
51680,"Lynchburg city, Virginia",80212,53004,23624,312,795,0
51700,"Newport News city, Virginia",181825,86739,73750,430,4472,202
51710,"Norfolk city, Virginia",245115,115675,100685,832,9313,496
51740,"Portsmouth city, Virginia",95252,38231,49467,265,1626,1001
51760,"Richmond city, Virginia",223170,101987,105155,650,4903,115
51770,"Roanoke city, Virginia",99660,63615,30307,68,3200,123
51800,"Suffolk city, Virginia",89273,45912,37324,191,1688,89
51810,"Virginia Beach city, Virginia",452602,303452,82660,901,30196,175
53005,"Benton County, Washington",193686,161191,3631,1070,4742,81
53007,"Chelan County, Washington",76338,68936,1393,95,1004,0
53009,"Clallam County, Washington",74570,65652,883,3385,774,48
53011,"Clark County, Washington",467018,394477,8011,2095,22913,3821
53015,"Cowlitz County, Washington",105160,95117,403,1316,926,69
53021,"Franklin County, Washington",90160,54718,1733,726,1777,759
53025,"Grant County, Washington",93546,59251,558,843,773,0
53027,"Grays Harbor County, Washington",71628,62373,1187,2996,1304,132
53029,"Island County, Washington",82636,70785,1993,898,3901,318
53033,"King County, Washington",2149970,1393480,130762,11288,361162,17123
53035,"Kitsap County, Washington",264811,213321,6587,3022,11318,2204
53041,"Lewis County, Washington",77066,69504,542,1279,932,26
53053,"Pierce County, Washington",861312,629794,55912,10825,52850,12192
53057,"Skagit County, Washington",123681,102076,736,2356,2563,354
53061,"Snohomish County, Washington",787620,598184,24290,7930,80706,4176
53063,"Spokane County, Washington",499072,437088,9113,8027,11616,2794
53067,"Thurston County, Washington",275222,226065,8506,3433,16030,2555
53073,"Whatcom County, Washington",216800,178402,2619,6037,9298,524
53077,"Yakima County, Washington",249636,194416,3499,10785,2502,35
54003,"Berkeley County, West Virginia",113525,98635,10472,271,902,0
54011,"Cabell County, West Virginia",95987,87445,4977,15,1307,0
54039,"Kanawha County, West Virginia",186241,164796,13019,439,2148,0
54061,"Monongalia County, West Virginia",104622,93692,4161,51,3845,0
54081,"Raleigh County, West Virginia",76601,66581,5681,276,590,0
55009,"Brown County, Wisconsin",260401,221450,5768,7072,7972,22
55025,"Dane County, Wisconsin",531273,443862,25227,2137,30922,243
55027,"Dodge County, Wisconsin",88068,85269,1584,105,107,0
55035,"Eau Claire County, Wisconsin",102965,95273,764,463,4619,28
55039,"Fond du Lac County, Wisconsin",102144,94027,762,528,1494,25
55055,"Jefferson County, Wisconsin",84625,79619,757,135,270,140
55059,"Kenosha County, Wisconsin",168183,143113,12119,827,2482,175
55063,"La Crosse County, Wisconsin",118122,107056,1327,217,5207,9
55071,"Manitowoc County, Wisconsin",79536,74773,485,365,2022,0
55073,"Marathon County, Wisconsin",135603,123417,483,456,7976,0
55079,"Milwaukee County, Wisconsin",951448,562559,249436,4836,40031,168
55087,"Outagamie County, Wisconsin",184526,165748,2474,2854,6610,65
55089,"Ozaukee County, Wisconsin",88314,82993,1353,230,1709,0
55097,"Portage County, Wisconsin",70447,66177,485,162,1476,0
55101,"Racine County, Wisconsin",195140,156136,21484,1268,2903,0
55105,"Rock County, Wisconsin",161620,140747,7575,563,1734,0
55109,"St. Croix County, Wisconsin",88029,84757,746,297,769,6
55117,"Sheboygan County, Wisconsin",115427,104025,2495,291,6384,0
55127,"Walworth County, Wisconsin",102959,96375,1042,90,1026,0
55131,"Washington County, Wisconsin",134296,127485,1381,305,2081,126
55133,"Waukesha County, Wisconsin",398424,367790,6221,1459,13818,156
55139,"Winnebago County, Wisconsin",169886,156755,3786,1004,4567,0
55141,"Wood County, Wisconsin",73107,69526,853,347,1435,0
56021,"Laramie County, Wyoming",98136,88958,2690,443,1200,362
56025,"Natrona County, Wyoming",81039,76905,1391,303,435,0
